client_id,post_id,Message Text,Published Date,Impressions,Likes,Shares,Comments,Engagements,Engagement Rate,class_weight,t Impressions,t Engagements
40,urn:li:share:7010923413225545729,"❄️🚴 Do you enjoy riding your bike throughout the year? To help you stay safe on the road while cycling during winter, our experts at Bosch eBike Systems have put together some tips: 🔦🔆 Be seen: Wearing bright clothing or accessories and using reflectors is a simple and effective way to boost your visibility to other road users. In addition, sufficient lighting is important. You can increase safety with our intelligent COBI. Bike AmbiSense light system, which reacts to the specific cycling situation – featuring daytime, dipped, and high beam lights. 💦🍂 Take care: Make sure to give yourself a bit more time for your trip as terrain hazards, such as wet leaves or slush, can make braking difficult. Using an eBike with ABS \(anti-lock braking system\) can improve the safety of the rider and other road users by providing more control during braking. 🔧🔋 Maintain equipment: Bike maintenance is essential for riding safely. Did you know that removing your eBike rechargeable battery after riding can improve eBike battery performance in low temperatures? Store and charge it at room temperature and only insert it back into the eBike just before riding it again. Learn more: https://lnkd.in/eM3PXF36 {hashtag|\#|ebike} {hashtag|\#|emobility} {hashtag|\#|safety} {hashtag|\#|electricbikes}",2022-12-20,3294.0,14.0,0.0,32.0,46.0,0.013964784456587736,0.014977471112077357,8.099857910737585,3.828641396489095
40,urn:li:share:7016796722785832960,"What benefits could technology bring to your life?  We posed this question to people from seven different countries as part of our Tech Compass 2023 survey. In addition to a more comfortable life and greater safety, 50% of participants agree that technology can help to improve our health. On that topic, we are  conducting research and are working on multiple technologies with the  goal to create a positive impact on people’s health. For example, in the  future, quantum sensors could allow for measurement accuracy that is 1,000 times greater than current levels of precision. And they could be used to sense nerve impulses to help move medical prostheses. Tell us what you think: How can technology have a positive influence on our lives? 👇 Learn more about the {hashtag|\#|TechCompass} and future technologies: https://lnkd.in/ewxj9Ri7 {hashtag|\#|BoschCES} {hashtag|\#|CES2023} {hashtag|\#|futuretechnology}",2023-01-05,75735.0,791.0,25.0,641.0,1457.0,0.01923813296362316,0.014977471112077357,11.234995683961126,7.284134806195205
40,urn:li:share:7020695292131823616,"What are the drivers of sustainability in the future?  When we asked participants in our Tech Compass 2023 survey which technologies had the greatest potential to drive sustainability, 41% responded with hydrogen fuel cells. 🔋  At Bosch, we are developing fuel cells for mobile and stationary applications, equipping hydrogen filling stations with compressors, and producing hydrogen in our own plants. Our fuel-cell technology for long-haul trucks, for example, holds great potential to help tackle environmental challenges.  Why? 🚛 Over 500 kilometers range on a full tank holding 11.7 kilograms of hydrogen ⛽ It takes just five to ten minutes to refill the hydrogen tank 💧 Only water is emitted locally  You can find more facts on what the world thinks about technology in our {hashtag|\#|TechCompass}: https://lnkd.in/ewxj9Ri7  {hashtag|\#|technologyreport} {hashtag|\#|futuretechnology} {hashtag|\#|hydrogen}",2023-01-16,43208.0,375.0,11.0,337.0,723.0,0.016733012405110166,0.014977471112077357,10.673780942272726,6.583409222158765
40,urn:li:share:7021124639774932993,"Deutschland ist europaweit führend bei der Zahl wasserstoffbezogener Patente – und das unter anderem durch die Arbeit von Bosch. Denn wir belegen weltweite Spitzenpositionen, wenn es um Patente im Bereich klimamotivierte Wasserstofftechnologien geht 🏅: https://bit.ly/3WhYOIk  Und das aus gutem Grund: „Mit unserer Forschung und Entwicklung zu Technologien rund um Wasserstoff gestalten wir die Zukunft unseres Unternehmens und leisten zugleich einen wesentlichen Beitrag zum Klimaschutz”, so @[Stefan Hartung](urn:li:person:2K14rT_qFB), Vorsitzender der Geschäftsführung bei Bosch. „Als Pionier im Innovationsthema Wasserstoff wird Bosch seine Entwicklungs- und Forschungsarbeit unter anderen in den Feldern Elektrolyse sowie mobile und stationäre Brennstoffzelle auf hohem Niveau weiter vorantreiben.” 💡🌱  Du möchtest Teil davon sein und an diesen und weiteren Innovationsfeldern forschen? 🧪 Dann bewirb dich jetzt und work {hashtag|\#|LikeABosch}: https://bit.ly/3ZJ4EWq  Work {hashtag|\#|LikeABosch} {hashtag|\#|innovation} {hashtag|\#|brennstoffzelle}",2023-01-17,119029.0,2111.0,51.0,2161.0,4323.0,0.03631888027287468,0.014977471112077357,11.68712243988325,8.371704884667631
40,urn:li:share:7021484357106171906,"👩‍🍳🍰 Perfect bake? Piece of cake! Thanks to our PerfectBake function. 😉 The baking sensor constantly measures the moisture level of the food in the oven and regulates the baking process accordingly – for the best results, every time. 🙌 Do you enjoy cooking and baking at home? For which tasks do you use smart technology in your kitchen? Let us know! 😊 More about sensor tech {hashtag|\#|LikeABosch}: https://lnkd.in/dkkMDtYp {hashtag|\#|smarttechnology} {hashtag|\#|smarthome} {hashtag|\#|sensortechnology}",2023-01-18,161344.0,2653.0,37.0,1865.0,4555.0,0.028231604522015074,0.014977471112077357,11.991294010547591,8.423980809694058
40,urn:li:share:7023322282852765697,"Listen up! Grab your headphones for this month's podcast episode: We're discussing head-tracking technology in hearables. 🎧  In the latest episode of ""From KNOW-HOW to WOW"", our podcast hosts are joined by Ye Lu, who has developed the head-tracking feature in our smart sensor BHI360. This tiny headphone sensor detects when a user turns or tilts their head and by how much, and adjusts the sound according to it. By doing so, it can create a new sound experience, for example during an audio tour at a museum, where specific information could be delivered to the headphone wearer automatically according to which painting they are looking at. 🎶 Intrigued? Listen in: https://lnkd.in/eUfpHyNq {hashtag|\#|podcast} {hashtag|\#|hearables} {hashtag|\#|sensors}",2023-01-23,17614.0,120.0,4.0,142.0,266.0,0.015101623708413761,0.014977471112077357,9.776449319365405,5.583496308781699
40,urn:li:share:7023564148500242432,"Über 5.000 besetzte Stellen im Jahr 2022 in Deutschland 🙌 – das ist das stolze Ergebnis des People Acquisition Campus \(PAC\) bei Bosch. Wir sorgen dafür, dass die richtigen Personen auf den richtigen Stellen landen und Bosch mit ihrer Arbeit, vor allem aber auch mit ihrer Persönlichkeit, bereichern.  Um das zu erreichen, ist unser Team breit aufgestellt und geht den verschiedensten Aufgaben nach – von Personalmarketing über Recruiting bis hin zum Consulting für die Mitarbeitenden. All das unter dem Motto: Recruit {hashtag|\#|LikeABosch}! Was manchen vielleicht gar nicht so bewusst ist: Mit unserer Arbeit haben wir einen wesentlichen Einfluss auf die Unternehmenskultur bei Bosch. Schließlich wählen wir gemeinsam mit den Fachabteilungen diejenigen aus, die diese am Ende gestalten. Und darauf sind wir stolz. 🤩  Zum ersten Mal sind alle rund 100 Kolleg:innen des PAC persönlich zusammengekommen, um in einer Auftaktveranstaltung gemeinsam ins neue Jahr zu starten. ✨😊 Das Programm war prall gefüllt: 👉 Von spannenden Vorträgen des PAC-Führungsteams und von @[Kerstin Wagner](urn:li:person:VcOGBgbQF1), Executive Vice President Talent Acquisition Deutsche Bahn,  👉 über verschiedenste Workshops zu Rollen, Zielen und vielem mehr,  👉 bis hin zum gemeinsamen Essen vom selbst erstellten Buffet.  Wir starten als starkes Team ins neue Jahr und freuen uns schon darauf, bald viele neue Kolleg:innen bei Bosch begrüßen zu dürfen. Apply now – wir sehen uns im Bewerbungsgespräch 😎: https://bit.ly/3wkzpn4  Work {hashtag|\#|LikeABosch} {hashtag|\#|jobs} {hashtag|\#|recruiting} {hashtag|\#|teamlove}",2023-01-24,30778.0,297.0,8.0,3307.0,3612.0,0.11735655338228605,0.014977471112077357,10.334555428023798,8.192016914536875
40,urn:li:share:7025806759168507904,"📸📱 Click, click, click, pin-sharp pic!  Did you know that our BMI260 sensor for optical and electronical image stabilization allows you to capture crisp images and smooth videos with your smartphone? 🤳 But that's not all – our Bosch sensors can be found in every second new smartphone and can perform a variety of tasks, like changing the rotation of your display according to landscape or portrait mode. That's sensor tech {hashtag|\#|LikeABosch}! 😎 Learn more: https://lnkd.in/dkkMDtYp {hashtag|\#|smartphone} {hashtag|\#|photography} {hashtag|\#|sensors} {hashtag|\#|sensortech}",2023-01-30,40855.0,464.0,16.0,302.0,782.0,0.019140864031330314,0.014977471112077357,10.617784491818808,6.661854740545311
40,urn:li:share:7026577419125846016,"🚘🅿️ Whether in parking garages at airports, shopping centers or concert halls – we are working on making the convenience of driverless parking more widely available.  At the end of last year, our automated valet parking system, which we developed together with Mercedes-Benz, was given official approval for commercial use in Germany. Currently, drivers of Mercedes-Benz S-Class and EQS variants featuring the INTELLIGENT PARK PILOT can experience the convenience of simply dropping off their car at the entrance of the parking garage, have it find a space, and park itself driverlessly at Stuttgart airport. Starting this year, together with parking operator APCOA, we are branching out and installing our infrastructure-based technology for automated valet parking in 15 further parking garages across the country. And we plan to equip several hundred more around the world in the coming years. 🌍🙌 Learn more: https://lnkd.in/euqx7aP3 {hashtag|\#|automateddriving} {hashtag|\#|automatedparking} {hashtag|\#|futuremobility}",2023-02-01,28242.0,271.0,9.0,186.0,466.0,0.016500247857800437,0.014977471112077357,10.248565510629197,6.144185634125646
40,urn:li:share:7026915304697921536,"VR-Brille aufgesetzt und Controller in die Hand: Unsere Stipendiat:innen und weitere junge Talente tauchten im Januar ins Bosch Metaverse ein und erkundeten unser virtuelles Messegelände. ✨👀  Der Vorteil im Vergleich zu einem normalen Messe-Besuch: keine lange Anfahrt, kein Gedränge vor dem Messestand und kein ohrenbetäubender Lärm. 🙌  Die rund 15 Teilnehmenden erkundeten das Gelände, hörten sich Vorträge an und unterhielten sich in der virtuellen Welt fast wie in der Realität. 💬„Besonders bereichernd war für mich der anschließende Austausch über den HR-Piloten. Dabei haben wir uns unter anderem gefragt, wie wir das Metaverse nicht nur nutzen können, um auf Bosch als Arbeitgeber aufmerksam zu machen, sondern wie wir damit auch direkt Bewerbungen generieren können“, so Jana, eine der Teilnehmenden.  Du möchtest auch Stipendiat:in werden und bei spannenden Pilotprojekten mitmachen? 🎓 Dann bewirb dich …  ➡️ bis zum 5. Mai für das Deutschlandstipendium 👉 https://bit.ly/3DqObwx oder ➡️ bis zum 14. Mai für das IT-Stipendium 👉 https://bit.ly/2JdrqRd  Viel Erfolg!  💡 Das Pilotprojekt entstand in Kooperation von People Acquisition Campus, Bosch Digital, Bosch Rexroth und Chassis Systems Control – ganz getreu dem Motto: Teamwork makes the dream work. 😊  Work {hashtag|\#|LikeABosch} {hashtag|\#|metaverse} {hashtag|\#|stipendium}",2023-02-02,18924.0,120.0,10.0,1628.0,1758.0,0.09289790741915029,0.014977471112077357,9.848186236751038,7.471932078245122
40,urn:li:share:7027226180797788161,"""Hot"" product for freezing conditions 🔥❄️😉 A heat pump is an environmentally-friendly and efficient heating system, ideally powered by green electricity. To ensure that our heat pumps work as efficiently as possible, we put them through their paces with a range of tests, including testing in temperatures as low as -30 °C. And the demand for this sustainable heating technology is constantly growing.   🏠🚘 From climate-friendly heating to sustainable mobility: At Bosch, we want to develop technology that is ""Invented for life"" for people around the world and thus make a meaningful contribution to society. And in a challenging environment, this growing importance of sustainability continues to be one of our growth drivers: Our preliminary figures show that we succeeded in increasing sales and result in the 2022 business year with total sales of 88.4 billion euros.    And we're not just growing our sustainability efforts, but also our workforce: In 2022, the number of people working at Bosch increased by some 4% to 420,300 Bosch associates worldwide. 🌍 The number of software developers rose from 38,000 to 44,000, and we expect to add around 10,000 more by 2025. Learn more about our preliminary figures and strategy: https://bit.ly/Bosch\_2022 {hashtag|\#|financialresult} {hashtag|\#|climateaction} {hashtag|\#|softwaredeveloper} @[Bosch Thermotechnik GmbH](urn:li:organization:5543146)",2023-02-03,78627.0,811.0,42.0,5668.0,6521.0,0.08293588716344258,0.014977471112077357,11.27247043088113,8.782783017393202
40,urn:li:share:7029827780464791552,"Have you ever moved abroad for professional development? 🤔🌎 👋 Meet @[Katharina Fleischer-Dörr](urn:li:person:I03qD9bWKQ), supply chain AI business and process analyst at @[Bosch Power Tools](urn:li:organization:8385439). Katharina took part in our Junior Managers Program, an individually tailored trainee program where future managers gain insights into our different activities and subject areas in Germany and abroad. The foreign station, which can be done at any Bosch location worldwide, allows trainees to further develop their leadership skills by understanding people's different cultures and ways of working. Katharina took this opportunity and chose Malaysia to learn the tools of trade in purchasing. Her biggest challenge? Adapting to a new environment and work style. ""An important learning was that it helps to be as open and proactive as possible in new situations,"" she says. Learn more about our Bosch Junior Managers Program and product manager @[Justus von Rhein](urn:li:person:6Ff1MdGA05)'s experience too: https://lnkd.in/exX4X3QA #managertraining #leadership #futuremanagers",2023-02-10,30122.0,193.0,7.0,488.0,688.0,0.022840448841378393,0.014977471112077357,10.313011080771794,6.5337888379333435
40,urn:li:share:7030506572665487360,"Ready for some cutting-edge technology? 😉 Our Indego M+700 robotic lawn mower intelligently navigates across your lawn, while LogiCut technology ensures that it drives straight parallel lines, all thanks to our innovative inertial sensors like the BMI160. Simply start the app, lean back, and watch your garden transform with a perfect, even mowing result right to the edge. 🌼🌷 Learn more: https://lnkd.in/dkkMDtYp #LikeABosch #sensors #sensortechnology #technology #landscaping",2023-02-12,38829.0,311.0,14.0,410.0,735.0,0.018929150892374257,0.014977471112077357,10.566922669110548,6.5998704992128365
40,urn:li:share:7031904688488738816,"Hast du schon mal von Active Sourcing gehört? Luca, Catarina und Filipa aus Lissabon beschäftigen sich damit, die richtigen Talente für ausgewählte Stellen bei Bosch zu identifizieren und gezielt anzusprechen. Dafür arbeiten sie eng mit den Recruiter:innen aus dem People Acquisition Campus zusammen. Um die Zusammenarbeit zu fördern und den persönlichen Kontakt zu stärken, haben sie die PAC-Kolleg:innen in Stuttgart besucht. 💪😊  Unsere Active Sourcing Teams suchen nach Expert:innen auf der ganzen Welt – beispielsweise auch über LinkedIn. Die Kontaktaufnahme erfolgt per Direktnachricht. Wenn du dein Profil mit deinen Stationen und Fähigkeiten immer auf dem neuesten Stand hältst, ist das bei der Suche also von Vorteil. 🔎  Auch wenn die virtuelle Zusammenarbeit schon gut funktioniert, hat dieser Workshop vor Ort mal wieder gezeigt, wie sinnvoll es ist, sich persönlich auszutauschen. Das hat nicht nur den Umgang miteinander gestärkt, sondern sie auch als Team näher zusammengebracht.  Was macht für dich eine erfolgreiche Zusammenarbeit aus?  Work #LikeABosch #activesourcing",2023-02-16,39833.0,300.0,9.0,1943.0,2252.0,0.05653603795847664,0.014977471112077357,10.592450993449742,7.719573989259581
40,urn:li:share:7032305461336899584,"Get ready to take a quantum leap into the future of healthcare! 🧬🔬 In the latest episode of our “From KNOW-HOW to WOW” podcast, our hosts are joined by Riccardo Cipolletti, a physicist at @[Bosch Quantum Sensing](urn:li:organization:81871494): https://lnkd.in/e8GGRVEg 🎧 Riccardo is part of a team working to develop magnetic field quantum sensors that are 1,000 times more sensitive than today’s MEMS sensors. While microelectromechanical sensors \(MEMS for short\) are at the heart of many electronic systems which we enjoy today – for example, smartphones, eBikes and hearables – these quantum sensors can measure even the tiniest magnetic fields inside our bodies, like those caused by neuron activity. This data will help doctors to better understand different medical conditions, and could go on to help give more detailed and accurate recordings of brain activity. 🧠 #podcast #sensors #quantumsensing #sensortechnology",2023-02-17,31660.0,130.0,8.0,155.0,293.0,0.009254579911560328,0.014977471112077357,10.362809333435003,5.680172609017068
40,urn:li:share:7035954016064786432,"Snowboarder @[Yanneck Konda](urn:li:person:N-fQzMYuWd) has two passions: Mastering new tricks on the slopes and turning them into amazing videos with his friend Moritz Amsuess. 🏂 However, shooting high-quality footage while soaring through the air or down the slopes is no easy task, especially as movement can make it difficult for a camera to capture crisp videos. Back in the camcorder era of the 1990s, which inspired both of Yanneck’s passions, the solution was to simply use a fixed video camera and film from a distance. 📹 Nowadays, Yanneck can ride side-by-side with Moritz, capturing razor-sharp footage on an action camera thanks to the precision of our image stabilization sensor. The microelectromechanical system, which is fitted into the action camera, delivers data for optical image stabilization in less than a millisecond, allowing Yanneck to express his passion as an athlete and an artist in great detail. 🙌 Learn more: https://lnkd.in/eWcy-g6q #sensortechnology #sensors #MEMS",2023-02-27,26123.0,138.0,3.0,184.0,325.0,0.012441143819622556,0.014977471112077357,10.170571431312704,5.783825182329737
40,urn:li:share:7037456291149017089,"🏆 „Best Brands Award“ für Bosch: Seit Jahrzehnten steht unsere Marke für Qualität, innovative Produkte und wertebasiertes Handeln, das ökologische, soziale und wirtschaftliche Ziele in Einklang bringt.   Für die konsequente Umsetzung dieser Leistungsversprechen ist Bosch nun schon zum zweiten Mal mit dem renommierten deutschen Marketingpreis „Best Brands Awards“ ausgezeichnet worden – dieses Mal in der Jubiläumskategorie „Best of the Best Brands“. Damit gehört Bosch zusammen mit Lego und Nivea zu den Marken, die es in den vergangenen 20 Jahren geschafft haben, beständig oben in dem Ranking der Bundesbürgerinnen und -bürger vertreten zu sein.  Darüber freuen wir uns besonders, weil die Auszeichnungen auf Basis einer repräsentativen Konsumentenbefragung des Marktforschungsinstituts GfK mit rund 12.000 Teilnehmenden vergeben werden. Maßgeblich sind dabei zwei Kriterien: der wirtschaftliche Erfolg einer Marke, sowie deren Attraktivität in der Wahrnehmung der Verbraucher.  https://lnkd.in/dnXwKUz  #bestbrands #auszeichnung #markenführung #20jahre",2023-03-06,39181.0,895.0,34.0,489.0,1418.0,0.03619101094918455,0.014977471112077357,10.575947214398955,7.257002707092073
40,urn:li:share:7038843229642883072,"🏡🌡️ Did you know that you can reduce your carbon footprint and energy costs by properly insulating your home? 🤔 Signs of inadequate insulation can include drafts, moisture, or a fluctuation in temperatures, but it's often difficult to pinpoint the source. So how do you accurately identify areas to improve insulation in your home? Our AdvancedTemp tool can detect insufficient insulation and energy loss by measuring surface and room temperatures as well as air humidity. Using temperature and humidity analysis in combination with infrared spot measurement, the tool can also identify areas that are at risk of developing mold to help improve living conditions. Learn more: https://lnkd.in/eQfhxdPR #boschtools #diy #sustainability #energysaving",2023-03-07,36771.0,220.0,10.0,447.0,677.0,0.018411247994343367,0.014977471112077357,10.512464770009275,6.517671272912275
40,urn:li:share:7039610336437501952,"Wir sind überzeugt davon, dass Lernen und Weiterbildung essentiell für ein erfolgreiches Unternehmen sind. Deshalb unterstützen wir unsere Mitarbeitenden, indem wir eine breite Lerninfrastruktur bereitstellen, eine moderne Lernkultur prägen und Raum bieten für echte Entwicklung.🤓  Möglich machen das rund 100 Mitarbeitende, die sich im Rahmen des Projekts Bosch Learning Strategy für die Entwicklung des Lernens im Unternehmen engagieren. 😊   Diese Woche treffen sich Kolleg:innen aus 10 Ländern im Haus Heidehof in Stuttgart, direkt neben der historischen Bosch-Villa, um gemeinsam die Zukunft des Lernens bei Bosch zu gestalten. Das hybride Veranstaltungsformat ermöglicht es Mitarbeitenden aus der ganzen Welt, teilzunehmen und zusammenzuarbeiten. 🌎  Höhepunkt der Learning-Strategy-Week ist ein #Storytelling-Pitch-Event, bei dem die einzelnen Projektteams präsentieren, wie die Zukunft des Lernens bei Bosch aussehen wird. Dabei zeigen sie beispielsweise, wie Mitarbeitende auf passende Lernangebote zugreifen können, die sich leicht in ihren Arbeitsalltag integrieren lassen und wie Führungskräfte ihre Teams in ihrer Entwicklung unterstützen können. Darüber hinaus erklären die Teams, wie sie durch die Nutzung globaler Synergien eine effizientere Beschaffung von Lernangeboten erreichen wollen. 💪  Work #LikeABosch #NewLearning #StrategyWeek",2023-03-09,36677.0,377.0,15.0,6826.0,7218.0,0.19679908389453882,0.014977471112077357,10.509905134584978,8.884333185202735
